Game ID,Genres,Developers,Publishers,Release date,Current price in €,Number of reviews,Positive rate in reviews in %,SteamDB score in %,Minimum requirements,Min configuration class
1192500,"['Casual', 'Indie']",['Blender Games'],['Blender Games'],2019-11-22,0.39,10,50.0,50.0,"{'Processor': ' intel or amd 2 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' Any'}",0
1191580,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",['VEWO Interactive Inc.'],['VEWO Interactive Inc.'],2020-07-10,4.09,583,92.0,86.1,"{'Processor': ' 2 ghz', 'Memory': ' 3 GB RAM', 'Graphics': ' Open GL 3.2+ Compliant'}",0
1191590,"['Action', 'Casual', 'Indie', 'Early Access']",['The 45th Division'],['The 45th Division'],2020-05-08,8.9,15,87.0,70.75,"{'Processor': ' intel dual core 2 ghz, amd dual core 2.2 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' GTX 550ti, Radeon HD 7750, Intel Iris'}",1
1191680,"['Adventure', 'Casual', 'Indie', 'Strategy']",['QingHe Studio'],['QingHe Studio'],2019-11-26,2.63,83,69.0,63.75,"{'Processor': ' intel core2 duo or better', 'Memory': ' 4 GB RAM', 'Graphics': ' DirectX 9/OpenGL 4.1 capable GPU'}",0
1191790,['Casual'],['Boom! Boom! Douga'],['Animation Game Series'],2020-01-20,3.99,69,80.0,72.25,"{'Processor': ' core 2 duo e6300', 'Memory': ' 512 MB RAM', 'Graphics': 'Not specified'}",0
1191820,"['Adventure', 'Casual', 'Simulation', 'Strategy']",['KUWOGame'],['KUWOGame'],2019-12-13,0.39,13,31.0,39.46,"{'Processor': ' intel core 2 due e6300 or amd althon x2 5000+', 'Memory': ' 1024 MB RAM', 'Graphics': ' NVIDIA 7300GT or ATI X1600'}",0
1191840,"['Casual', 'Indie', 'Strategy']",['HideChara'],['AplusGames'],2020-06-18,2.39,2478,93.0,89.26,"{'Processor': ' intel pentium e2180 (2 * 2000) or equivalent', 'Memory': ' 1 GB RAM', 'Graphics': ' GeForce 7600 GT (256 MB)'}",0
1191860,['Indie'],['Tobias Cornwall'],['Tobias Cornwall'],2019-12-06,4.91,16,94.0,75.1,"{'Processor': ' dual-core cpu @ 2.4 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' Integrated graphics or dedicated graphics card with 512 MB of VRAM'}",0
1191870,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']","['YaPing', 'Yasen']",['Pleasant Rain Ltd'],2020-04-13,12.49,21,90.0,74.51,"{'Processor': ' 2.4ghz intel core 2 duo or equivalent', 'Memory': ' 4 GB RAM', 'Graphics': ' Intel HD Graphics 4600, NVIDIA GeForce GT 630, Radeon HD 5670'}",0
1192020,"['Simulation', 'Sports']",['Nordville Technology LTD'],['Nordville Technology LTD'],2020-09-10,8.19,16,50.0,50.0,"{'Processor': ' intel core i5', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 960 2GB'}",2
1191100,"['Casual', 'Indie', 'Strategy']","['GentleDriver', 'もるた']",['Hentai works'],2019-11-25,0.55,37,81.0,70.68,"{'Processor': ' 2ghz+', 'Memory': ' 2 GB RAM', 'Graphics': ' 512MB'}",0
1191190,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",['Xue Dong'],['Xue Dong'],2019-12-18,5.69,6,83.0,64.78,"{'Processor': ' i5', 'Memory': ' 4 GB RAM', 'Graphics': ' 1GB'}",2
1191210,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",['DSGame'],['DSGame'],2019-12-05,0.47,2112,86.0,82.78,"{'Processor': ' intel core i5', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA Gef'}",2
1191270,['Simulation'],['NEBEN'],['NEBEN'],2019-12-02,12.5,6,33.0,42.61,"{'Processor': ' ab 1,5 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' ab 0,5 GB RAM'}",0
1191280,"['Adventure', 'Casual', 'Indie', 'Strategy']","['Jetdogs Studios', 'Zoom Out Games']",['Jetdogs Studios'],2020-04-22,4.99,13,69.0,60.54,"{'Processor': ' 1.6 ghz', 'Memory': ' 512 MB RAM', 'Graphics': ' 1024x768 resolution'}",0
1191420,"['Action', 'Casual', 'Free to Play', 'Simulation']",['Timeless SP'],['Nutaku Publishing'],2020-05-05,0.0,425,68.0,64.83,"{'Processor': ' 1.2 ghz', 'Memory': 'Not specified', 'Graphics': 'Not specified'}",0
1191440,"['Casual', 'Indie', 'Simulation']",['IllSeeYou'],['IllSeeYou'],2020-05-27,1.59,61,89.0,77.59,"{'Processor': ' intel core i3', 'Memory': ' 2 GB RAM', 'Graphics': ' NVIDIA GeForce MX150'}",1
1191450,"['Casual', 'Indie']",['Entries games'],['Kedexa'],2019-12-01,1.67,6,83.0,64.78,"{'Processor': ' core i3-7100 or equivalent', 'Memory': ' 2 GB RAM', 'Graphics': ' gts 450 or equivalent'}",1
1191510,"['Action', 'Casual', 'Indie']",['Studio Inward'],['Studio Inward'],2020-01-05,0.39,7,43.0,46.68,"{'Processor': ' 2 ghz intel pentium 4 or amd athlon or equivalent', 'Memory': ' 2 GB RAM', 'Graphics': ' Intel HD Graphique'}",0
1191540,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",['Fallalypse hede'],['Fallalypse hede'],2019-11-21,1.63,6,17.0,35.22,"{'Processor': ' 3ghz duo core processor', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce 450 or higher with 1GB Memory'}",0
1191550,"['Adventure', 'Casual', 'Indie']",['Lightbox Academy'],['Lightbox Academy'],2020-10-29,0.0,62,95.0,82.42,"{'Processor': ' intel core i3-5010u / amd fx-6300', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 660 / AMD Radeon 6850HD'}",1
1190590,"['Indie', 'Strategy']",['Rafael Farias'],['Fiassink Games'],2019-11-22,0.39,5,80.0,62.51,"{'Processor': ' 2ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' Graphics card supporting DirectX 9.0c'}",0
1190620,"['Action', 'Casual', 'Indie', 'Strategy']",['StarSystemStudios'],['StarSystemStudios'],2019-11-22,0.71,14,43.0,46.02,"{'Processor': ' core i3', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GT 710 2GB DDR3'}",1
1190640,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",['Boogygames Studios'],['Boogygames Studios'],2019-11-22,0.39,2,50.0,50.0,"{'Processor': ' pentium 4 or higher, 2ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' 128MB or higher'}",0
1190690,"['Action', 'RPG']",['Ioxian Games Oy'],['Ioxian Games Oy'],2019-12-23,0.0,6,33.0,42.61,"{'Processor': ' intel core i5-6400 @ 2.7ghz', 'Memory': ' 4096 MB RAM', 'Graphics': ' Radeon RX480'}",1
1190750,"['Education', 'Utilities']",['GameAssistant Team'],['GameAssistant Team'],2020-03-02,0.0,10,80.0,65.42,"{'Processor': ' any', 'Memory': ' 64 MB RAM', 'Graphics': ' Any'}",0
1190760,"['Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",['One Bit Factory'],['One Bit Factory'],2020-02-06,8.19,16,75.0,64.35,"{'Processor': ' sse2 instruction set support', 'Memory': 'Not specified', 'Graphics': ' Graphics card with DX10 (shader model 4.0) capabilities.'}",0
1190780,"['Action', 'Adventure', 'Indie', 'Simulation']",['indie_games_studio'],['indie_games_studio'],2019-11-21,2.7,12,25.0,36.55,"{'Processor': ' intel core i3', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia Geforce 820m'}",1
1190910,"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",['Butter Fly Games'],['Butter Fly Games'],2020-02-19,0.39,7,86.0,66.62,"{'Processor': ' 2 ghz processor or better', 'Memory': ' 4 GB RAM', 'Graphics': ' 512 MB (DX 11 recommended)'}",0
1190980,"['Action', 'Casual', 'Indie', 'Simulation']",['Ryan Carlos'],['Ryan Carlos'],2019-11-24,2.99,5,20.0,37.49,"{'Processor': ' core i3+ 3.00ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' GT 710 1GB'}",1
1190990,"['Casual', 'Indie', 'Simulation', 'Strategy']",['SJS-Games'],['SJS-Games'],2020-05-11,0.54,51,96.0,82.05,"{'Processor': ' 2 ghz intel pentium 4', 'Memory': ' 512 MB RAM', 'Graphics': ' 128 MB Direct3D DirectX 9.0 k'}",0
1191070,"['Action', 'Adventure', 'Indie', 'Strategy']","[""Chilla's Art""]","[""Chilla's Art""]",2020-01-02,2.79,83,77.0,69.97,"{'Processor': ' intel/amd', 'Memory': ' 4 GB RAM', 'Graphics': ' Integrated graphics'}",0
1190130,"['Adventure', 'Indie']",['Palmsoft'],['Palmsoft'],2020-01-06,8.5,172,59.0,57.06,"{'Processor': ' intel core i5', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA® GeForce® GTX 660 & AMD or better'}",3
1190160,"['Casual', 'Indie']",['Copperglass'],['Copperglass'],2020-05-15,5.99,176,97.0,86.78,"{'Processor': ' 1.5 ghz or better`', 'Memory': ' 1 GB RAM', 'Graphics': ' Intel® HD Graphics 620'}",0
1190180,"['Action', 'Casual', 'Indie']",['HEILAH'],['HEILAH'],2019-11-26,0.0,5,60.0,54.17,"{'Processor': 'Not specified', 'Memory': ' 4 GB RAM', 'Graphics': 'Not specified'}",0
1190310,"['Casual', 'Indie', 'Early Access']",['Geniesoft Inc.'],['Geniesoft Inc.'],2019-12-26,20.99,7,86.0,66.62,"{'Processor': ' intel core i5-4590 (amd fx 8350)', 'Memory': ' 8 GB RAM', 'Graphics': ' GeForce GTX 970 (AMD Radeon R9 290)'}",3
1190380,['Racing'],['Enaayah Software Development and Services Private Limited'],['Enaayah Software Development and Services Private Limited'],2019-12-02,0.47,26,85.0,71.78,"{'Processor': ' 2.0ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' DX10 compatible or better'}",0
1190400,"['Action', 'Adventure']",['PlatinumGames Inc.'],['PlatinumGames Inc.'],2020-05-19,30.59,538,89.0,83.0,"{'Processor': ' intel(r) core(tm) i3-7100 cpu @ 3.90ghz (4 cpus), ~3.9ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GT 630 (VRAM 1GB)'}",1
1190410,"['Action', 'Adventure', 'Indie']",['JOJO'],['JOJO'],2019-11-27,0.79,15,33.0,40.57,"{'Processor': ' intel 2.4ghz', 'Memory': ' 2048 MB RAM', 'Graphics': ' DirectX 9.0c and Shader Model 3.0，at least 512MB'}",0
1190480,['Action'],['Lukas Litinskas'],['Lukas Litinskas'],2019-11-20,3.99,7,43.0,46.68,"{'Processor': ' intel core i5-4590 (amd fx 8350) or better', 'Memory': ' 8 GB RAM', 'Graphics': ' Nvidia GeForce GTX 970 equivalent or higher'}",3
1190530,"['Casual', 'Free to Play', 'Indie']",['Bolverk Games'],['Bolverk Games'],2019-12-02,0.0,46,87.0,75.09,"{'Processor': ' intel core i5 4590 or amd fx 8350 or greater', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GTX 970 (AMD Radeon R9 290)'}",2
1190560,"['Adventure', 'Indie']",['Adver2Play'],['Adver2Play'],2019-12-03,6.59,2,50.0,50.0,"{'Processor': ' intel i5-4590 / amd fx 8350', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 970 / AMD Radeon R9 290'}",2
1189740,"['Adventure', 'Casual', 'Indie']",['W&H Game Systems'],['W&H Game Systems'],2020-01-16,1.19,47,70.0,63.91,"{'Processor': ' intel / amd', 'Memory': ' 2 GB RAM', 'Graphics': ' Integrated Graphics Card'}",0
1189750,"['Utilities', 'Early Access']",['Giga-Core'],['Giga-Core'],2019-12-11,3.99,17,59.0,55.13,"{'Processor': ' dual core (2.0 ghz+)', 'Memory': ' 3 GB RAM', 'Graphics': ' Intel HD'}",1
1189780,"['Action', 'Indie']",['Migami Games'],"['Storybird Studio', 'PixelHeart']",2020-02-28,8.19,67,82.0,73.08,"{'Processor': ' intelcore2duo 2.20ghz', 'Memory': ' 500 MB RAM', 'Graphics': ' Intel R 965 graphics'}",0
1189800,['Action'],['Ninja Theory'],['Ninja Theory'],2020-03-24,14.99,1551,69.0,67.1,"{'Processor': ' intel i5 4430 / amd fx 8350', 'Memory': ' 8 GB RAM', 'Graphics': ' Nvidia GTX 760 / AMD Radeon 7950'}",3
1189850,"['Adventure', 'Casual', 'Free to Play', 'Indie']","['中央創遊_NCUGameCreator', '鶴鄉戀旅製作團隊']",['Tempest Digital Ltd.  暴風數位服務有限公司'],2020-02-27,0.0,117,97.0,86.15,"{'Processor': ' ', 'Memory': ' 1 GB RAM', 'Graphics': ' '}",0
1190110,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",['Konnichiwa Games'],['Konnichiwa Games'],2020-01-16,0.39,853,89.0,83.96,"{'Processor': ' intel core 2 or similar', 'Memory': ' 2 GB RAM', 'Graphics': ' Graphics card with DX10'}",0
1190120,"['Casual', 'Indie', 'Simulation']",['Niko Belik'],['Niko Belik'],2019-12-25,5.69,6,33.0,42.61,"{'Processor': ' intel (r) core (tm) i3-4005u cpu @', 'Memory': ' 2 GB RAM', 'Graphics': ' Intel HD Graphics'}",1
1189200,"['Casual', 'Indie', 'RPG', 'Simulation']",['Inu to Neko'],['Starship Studio'],2020-06-19,4.55,32,94.0,78.48,"{'Processor': ' 1.2 ghz pentium 4', 'Memory': ' 512 MB RAM', 'Graphics': 'Not specified'}",0
1189210,"['Adventure', 'Casual', 'Indie', 'Early Access']",['Strawberry Entertainment'],['Strawberry Entertainment'],2020-01-09,8.19,4,50.0,50.0,"{'Processor': ' intel i3 dual core', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 760'}",1
1189230,['RPG'],['teedoubleuGAMES'],['teedoubleuGAMES'],2019-12-04,5.48,178,79.0,73.08,"{'Processor': ' i5', 'Memory': ' 4 GB RAM', 'Graphics': ' older integrated video cards might not work'}",2
1189350,"['Free to Play', 'Indie', 'RPG', 'Strategy', 'Early Access']",['Brian Tallent'],['Brian Tallent'],2019-12-28,0.0,7,86.0,66.62,"{'Processor': ' 3.0 ghz', 'Memory': ' 8 MB RAM', 'Graphics': ' GTX 900 series or equivalent'}",0
1189360,"['Casual', 'Indie']",['Kotovodk Studio'],['Kotovodk Studio'],2020-01-23,0.39,19,95.0,76.58,"{'Processor': ' quad-core intel or amd processor, 2 ghz or faster', 'Memory': ' 2 GB RAM', 'Graphics': ' 1 Gb'}",0
1189380,"['Action', 'Adventure', 'Racing']",['BlueNothing Games'],['BlueNothing Games'],2019-12-09,1.59,2,50.0,50.0,"{'Processor': 'Not specified', 'Memory': 'Not specified', 'Graphics': 'Not specified'}",0
1189440,"['Adventure', 'RPG', 'Simulation', 'Strategy']","['Ninetail', 'Dualtail']","['JAST USA', 'Kagura Games (Chinese Localization)']",2020-02-07,27.19,602,94.0,87.61,"{'Processor': ' pentiumw1.5ghz', 'Memory': ' 1024 MB RAM', 'Graphics': 'Not specified'}",0
1189460,"['Casual', 'Indie', 'RPG']",['Crew Lab'],['Crew Lab'],2019-12-12,0.47,65,83.0,73.71,"{'Processor': ' intel celeron 1800 mhz', 'Memory': ' 256 MB RAM', 'Graphics': ' Intel HD Graphics'}",0
1189520,"['Casual', 'Indie', 'Sports']","['Digicon', 'DATA EAST']",['Digicon'],2019-12-31,1.99,10,90.0,70.57,"{'Processor': ' pentium 4, 2.0 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' 32MB Graphic card'}",0
1189590,"['Adventure', 'Free to Play', 'Indie']",['LOOKSTEN'],['LOOKSTEN'],2019-12-19,0.0,6,33.0,42.61,"{'Processor': ' cpu: intel core i5-4590 or amd fx 8350 or better', 'Memory': ' 8 MB RAM', 'Graphics': ' Nvidia GeForce GTX 1070 / AMD RX Vega 56 or better'}",1
1189600,"['Action', 'Adventure', 'Indie', 'RPG']",['16air'],['16air'],2019-12-03,1.11,4,75.0,59.6,"{'Processor': ' ', 'Memory': ' 1 GB RAM', 'Graphics': 'Not specified'}",0
1189630,"['Indie', 'RPG', 'Early Access']",['Heluo Studio'],['香港商河洛互動娛樂股份有限公司'],2020-04-30,12.49,18526,89.0,87.05,"{'Processor': ' intel core i5', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 750'}",3
1189650,"['Indie', 'Strategy', 'Early Access']",['Alien Intelligence UAB'],['Alien Intelligence UAB'],2020-03-12,0.0,7,86.0,66.62,"{'Processor': ' intel core i5', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce 610M or compatible'}",2
1188690,"['Action', 'Casual', 'Indie', 'Racing']",['H.D.A.'],['H.D.A.'],2019-11-28,8.19,3,33.0,44.31,"{'Processor': ' procesador: core 2 duo ó superior.', 'Memory': ' 1 GB RAM', 'Graphics': ' Gráficos: DirectX11 Compatible GPU con 512 MB Video RAM.'}",0
1188760,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",['Jeremy Couillard'],['Jeremy Couillard'],2020-02-28,0.82,31,90.0,75.77,"{'Processor': ' quad-core intel or amd processor, 2.5 ghz', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GeForce 780ti'}",2
1188800,"['Adventure', 'Casual', 'Indie', 'RPG']",['Choice of Games'],['Choice of Games'],2019-12-12,2.46,5,80.0,62.51,"{'Processor': 'Not specified', 'Memory': 'Not specified', 'Graphics': 'Not specified'}",0
1188920,['Utilities'],['YUR Inc'],['YUR Inc'],2020-09-02,0.0,266,97.0,87.95,"{'Processor': ' intel core i5-4590 (amd fx 8350)', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GTX 970 (AMD Radeon R9 290)'}",2
1188970,"['Action', 'Adventure', 'Indie']",['Moon Lens'],"['Moon Lens', 'Pleasant Rain Ltd']",2020-01-21,11.99,266,78.0,72.95,"{'Processor': ' intel core i3 or equivalent', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce 7600 GS (512 MB) or equivalent'}",1
1188990,['Adventure'],['Shaftesbury Lucid Inc'],['Shaftesbury Sales Company Inc'],2020-07-28,8.39,17,76.0,65.38,"{'Processor': ' intel core i5-4590/amd fx 8350 equivalent or better', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 970'}",2
1189040,"['Casual', 'Indie']",['Smart Party'],['Smart Party'],2020-02-02,0.79,6,50.0,50.0,"{'Processor': ' intel core i5', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA Gef'}",2
1189050,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy']",['Lovely Games'],['Lovely Games'],2020-01-07,0.63,121,58.0,56.0,"{'Processor': ' intel core i5', 'Memory': ' 4 GB RAM', 'Graphics': 'Not specified'}",2
1189080,"['Adventure', 'RPG']",['Obscure'],['Obscure'],2020-02-11,8.19,8,50.0,50.0,"{'Processor': ' intel core 2 duo u7600', 'Memory': ' 4 GB RAM', 'Graphics': 'Not specified'}",0
1188540,"['Action', 'Indie', 'Early Access']",['SharkFishFish'],['SharkFishFish'],2020-01-29,3.99,152,86.0,77.71,"{'Processor': ' intel core i3', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTX 950'}",1
1188580,"['Action', 'Adventure', 'Casual', 'Indie']",['Crazysoft Limited'],['Crazysoft Limited'],2019-12-07,4.49,10,90.0,70.57,"{'Processor': 'Not specified', 'Memory': ' 4 GB RAM', 'Graphics': ' DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work.'}",0
1188590,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['狂怒工作室 Berserk Studio'],['狂怒工作室 Berserk Studio'],2019-12-02,8.19,8,88.0,68.15,"{'Processor': ' i3-6100', 'Memory': ' 4 GB RAM', 'Graphics': ' GTX750'}",1
1188630,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",['Raf1Dev'],['Raf1Dev'],2020-06-23,0.0,13,69.0,58.97,"{'Processor': ' intel core i5', 'Memory': ' 8 GB RAM', 'Graphics': ' DX11 capable GPUs'}",3
1188660,"['Casual', 'Indie']",['Nozhin games studio'],['Nozhin games studio'],2019-12-16,0.39,19,84.0,70.33,"{'Processor': ' 2.0 ghz cpu dual core', 'Memory': ' 1024 MB RAM', 'Graphics': ' 512 MB'}",1
1188670,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",['Barry McCabe'],['Clockwork Wolf'],2019-11-25,0.39,2,50.0,50.0,"{'Processor': ' intel i3 2.5ghz or equivalent', 'Memory': ' 6 GB RAM', 'Graphics': ' 1GB VRAM (Dedicated)'}",1
1188680,"['Indie', 'Simulation', 'Strategy']",['Stardock Entertainment'],['Stardock Entertainment'],2020-03-03,7.49,469,78.0,73.31,"{'Processor': ' 2 ghz dual core processor', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTX 650 / Radeon HD 3600 or better'}",1
1187950,"['Action', 'Adventure', 'Indie']",['overGame Studio'],['overGame Studio'],2019-12-08,0.99,9,78.0,63.89,"{'Processor': ' x64', 'Memory': ' 4 GB RAM', 'Graphics': 'Not specified'}",0
1188000,"['Action', 'Indie']",['Fred Wood'],['Fred Wood'],2019-12-23,0.51,26,96.0,79.04,"{'Processor': ' intel celeron', 'Memory': ' 1 GB RAM', 'Graphics': ' NVidia GT 640'}",0
1188080,"['Adventure', 'Indie']",['Last Quarter Studios'],['Last Quarter Studios'],2019-12-14,1.35,78,91.0,80.01,"{'Processor': ' 6th generation intel core i3', 'Memory': ' 400 MB RAM', 'Graphics': 'Not specified'}",0
1188140,"['Casual', 'Simulation']","['Somun Immersive', ""Elder's Choice, Inc.""]","[""Elder's Choice, Inc.""]",2020-03-12,0.79,7,71.0,59.97,"{'Processor': ' intel core i5-4590 (amd fx 8350) or better', 'Memory': ' 4 MB RAM', 'Graphics': ' Nvidia GTX 960 or better'}",1
1188250,"['Action', 'Adventure', 'Indie']",['Tsvetomir Georgiev'],['Tsvetomir Georgiev'],2019-11-23,0.79,74,88.0,77.52,"{'Processor': ' intel core i5-2400', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GTX 670 2GB'}",3
1188260,"['Casual', 'Indie', 'RPG', 'Strategy']",['Fordesoft'],['Fordesoft'],2019-12-22,0.63,67,67.0,62.34,"{'Processor': ' 1 ghz', 'Memory': ' 256 MB RAM', 'Graphics': 'Not specified'}",0
1188290,"['Action', 'Adventure', 'Indie', 'Simulation']",['StarSkipp'],['StarSkipp'],2020-11-06,6.29,3,67.0,55.69,"{'Processor': ' intel pentium iii 800 mhz', 'Memory': ' 512 MB RAM', 'Graphics': ' 1024x768 High Color +'}",0
1188330,"['Casual', 'Indie', 'Strategy']",['Studio Goya'],['Studio Goya'],2019-11-25,4.49,214,93.0,84.08,"{'Processor': ' intel core i3 2.00 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' Intel® HD Graphics 3000'}",1
1187510,"['Casual', 'Indie', 'Simulation']",['Vinoo'],['Vinoo'],2019-11-27,0.79,217,94.0,84.94,"{'Processor': ' intel core i3-2100t or amd fx-4100', 'Memory': ' 4 GB RAM', 'Graphics': ' GTX 750 Ti'}",1
1187520,"['Free to Play', 'Strategy', 'Early Access']",['PG Games'],['Worlds Comics'],2020-01-30,0.0,9,56.0,52.78,"{'Processor': ' sse2 instruction set support. amd athlon ii and analogs.', 'Memory': ' 4000 MB RAM', 'Graphics': ' Graphics card with DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities and with 1GB memory and above.'}",0
1187560,"['Action', 'Casual', 'Indie']",['Zubko'],['Zubko'],2020-02-03,0.71,3,33.0,44.31,"{'Processor': ' 2ghz+', 'Memory': 'Not specified', 'Graphics': ' 512MB'}",0
1187600,['Indie'],['T.F. Wright'],['T.F. Wright'],2020-06-02,10.07,35,94.0,79.46,"{'Processor': ' 2.0 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' Integrated Graphics'}",0
1187620,"['Casual', 'Indie', 'Strategy']","['GentleDriver', '豊咲']",['Hentai works'],2019-12-03,0.55,32,78.0,68.31,"{'Processor': ' 2ghz+', 'Memory': ' 2 GB RAM', 'Graphics': ' 512MB'}",0
1187650,"['Indie', 'Strategy']",['Little Chicken Game Company'],['Kanolio Ventures Ltd'],2020-07-15,4.24,17,94.0,75.64,"{'Processor': ' 2+ ghz processor', 'Memory': ' 2 GB RAM', 'Graphics': ' NVIDIA GeForce GT 430 or better'}",0
1187740,"['Action', 'Casual', 'Indie', 'Sports', 'Early Access']","['Filip Sandor', 'Michal Tkac', 'Ondrej Malota']",['CyberGods'],2019-11-23,0.79,4,25.0,37.49,"{'Processor': ' intel i5-4590', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GTX 970'}",2
1187790,"['Action', 'Indie', 'Simulation', 'Sports']",['ROLLINGJ GAMES'],['ROLLINGJ GAMES'],2019-11-27,9.79,11,82.0,66.76,"{'Processor': ' intel i5-4590 / amd fx 8350', 'Memory': ' 8 GB RAM', 'Graphics': ' Nvidia GeForce GTX970 / AMD Radeon R9 290'}",3
1187910,"['Action', 'Indie', 'RPG']",['Mifos Games'],['Mifos Games'],2019-11-15,3.29,3,67.0,55.69,"{'Processor': ' 2.8 ghz dual core cpu', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GTX 660, Radeon R7 370'}",1
1187420,['Indie'],['HorseGames'],['HorseGames'],2020-02-13,0.71,29,52.0,51.1,"{'Processor': ' intel core 2 quad q6600 | amd phenom x4 9750', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTS 450 1gb | AMD Radeon HD 5770 1gb'}",0
1187490,"['Adventure', 'RPG']","['Adventurers Guild Entertainment', 'Steven DiLeo']",['Adventurers Guild Entertainment'],2019-11-03,1.19,4,75.0,59.6,"{'Processor': ' 2.0ghz intel or amd processor', 'Memory': ' 512 MB RAM', 'Graphics': ' DirectX 10 or higher compatible video card'}",0
